Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
sample267,0.148331487282667,0,0.0199473206772127,0.0570058762725168,0,0.250409541257309,0,0.000741092329589912,0,0,0.0252157869802337,0,0.0100087590018262,0.113692862906904,0.0601088856654785,0.275121925093704,0,0.00966047266747889,0.0297559898650801,0,0,0,0,0.195722257661053,1.0056493539764
sample268,0.00323952606236738,0.024342406144505,0,0.00247875274863293,0,0.165603137550524,0,0,0.0248921946898401,0,0.0304491499047832,0,0,0.266661629124383,0.00553788949239326,0.352204787630008,0.0540275849670556,0.0223390681579817,0.0435494437654721,0,0,0.00467442976205293,0,0.233356332160705,1.00572799924952
sample269,0.224996951369002,0,0.032114991391595,0.0414711157232041,0,0.377179703787786,0,0,0,0,0,0.0178646616785283,0.0552190151010618,0.123003092289191,0,0.0629692625697122,0,0.0089729244480639,0.0402494426161737,0,0,0.0159588390256815,0,0.212154474762845,1.00750400900433
sample270,0.229094095016399,0,0,0.139013880307351,0,0.193679641585088,0,0,0.0276554161271719,0,0,0.0475096863392845,0.0430241571055661,0.00567547185124675,0.0269582937136279,0.118165009010667,0.0673774543999235,0,0.101846894543675,0,0,0,0,0.383930094051729,0.923649853255518
sample271,0.115405843631007,0,0.0096540859903902,0.140542309943265,0,0.141428200348198,0,0,0,0,0.0403913938923801,0.0169778420993962,0.030168910623868,0.0644637618036077,0.0124344720451982,0.26290383555458,0,0.0014407146923803,0.164188629375729,0,0,0,0,-0.0263723825253225,1.08585046029636
sample272,0.0538928194699539,0.131563754274824,0,0.0761644842949832,0,0.255394345464519,0,0,0,0,0.0274288584254578,0.00244290483228311,0.0110622118339861,0.128364448612786,0.0244451449556114,0.216400627235452,0,0.0406654832459784,0.0321749173541647,0,0,0,0,0.290438348022377,0.964795137134112
sample273,0.0192374530212738,0,0.0118719293940284,0,0,0.566755476404876,0,0,0,0,0.0807041942416006,0,0.031845370369943,0,0.00797580868265512,0.201959818214742,0.041444731868769,0.0297173490076886,0.00848786879442307,0,0,0,0,0.0332325162258892,1.0957553835085
sample274,0,0.0681527456974529,0.00634957017199514,0,0,0.137766589355101,0.00730592994683412,0.00113211463352251,0.0118450531527496,0,0.0293094144391238,0.00182582420236865,0,0.282988094532794,0,0.195047907745728,0,0.193216599316191,0.0519069271679439,0,0.013153229638196,0,0,0.158184399350694,1.03387589294343
sample275,0.167736142252678,0,0.0734368306515988,0.0401498860779184,0,0.187905557361631,0,0,0.0326555202504468,0,0.00659715444876455,0.00962346033463569,0.0299269279634545,0.115646926597558,0.0706501571305278,0.170176001237099,0.0247995522206669,0,0.0655750552883323,0,0,0.00512082818468759,0,0.361874321196373,0.932849607790889
sample276,0.00975194000057955,0,0,0,0.00633752107234214,0.15723643934947,0,0,0,0,0.0224350913063252,0.0133404696979366,0.0193007906355853,0.0779061424274476,0,0.27991596567203,0,0.237201858603661,0.0603878013345014,0,0.041974716671283,0.0742112632288385,0,0.190616042710859,1.01236074692817
sample277,0.0365367157069174,0,0.0330494068956101,0.120970654580488,0,0.258832982159033,0,0,0,0,0,0,0.0757415839142706,0.124636454259094,0,0.187116389547678,0.0276477293868856,0.0450161821678743,0.077031853604435,0,0.0134200477777145,0,0,0.159246897731993,1.0158512460089
sample278,0,0,0.00175091210420629,0,0,0.181898182546729,0.00917062023304728,0,0,0,0.0142000663125403,0,0.0762059871550054,0.21104779959312,0.0243960561607919,0.346774640147153,0.0286427660663663,0.0135415542153063,0.0527861333504506,0,0.0249162688142616,0.0146690133010211,0,0.350523744242922,0.943773369917402
sample279,0.0409277068795972,0.0429758000208251,0,0.0559157305170736,0,0.305157013795339,0,0.0236854514888953,0.00672215236096398,0,0,0.0721444793594621,0.0307821192593089,0.356460096283097,0.00893135471368727,0,0,0.0132185660867959,0.0401732141655937,0,0,0.00290631506936077,0,0.114918215219234,1.05854322438939
sample280,0,0.137319510346988,0.0816913959293653,0.00533052261481149,0.0925470433145522,0.326841792405953,0,0,0,0,0.0830801929202748,0,0.0844220918845999,0.0881969581296094,0.0349199920894849,0.0574011149755859,0,0.00496761430792169,0.00288521899612624,0,0.000396552084727816,0,0,0.322302181948523,0.954230811896705
sample281,0.0752477383869512,0,0.000997404641535981,0.0469913298265744,0,0.228084607949381,0,0.0105399514300009,0,0,0.0209838558973193,0.0159637942265852,0.0608302158694752,0.0635228468495101,0.109289722895517,0.273597844752086,0.0171099144187314,0,0.0768407728563316,0,0,0,0,0.153837781666977,1.01950211281539
sample282,0.238518842614544,0,0,0.0951565611577166,0,0.133026249057421,0,0.0152605005933032,0.0380161138734833,0,0,0.00558514127631999,0.0424646685879198,0.212140920015113,0,0.0916200419107974,0,0.0336290048142384,0.0637526522858217,0,0.00368353245166427,0.0271457713616568,0,0.39993983475809,0.916456409805898
sample283,0.224989823424283,0.155868889842676,0,0.0517599772460952,0,0.23618032088588,0.000730854280499236,0.0439625876280475,0,0,0.0138275179520458,0.00597727954320441,0.0741337733718839,0.055577857522292,0.035376400347503,0.0913120410628288,0,0.00647304875661112,0.00382962813615032,0,0,0,0,0.571816226983078,0.823374112945593
sample284,0,0,0.00595410393867346,0,0,0.311066088371216,0,0.0229995243791488,0,0,0,0.158114043581382,0.18403624821461,0,0,0.193530375385038,0,0.0353947350541012,0,0.0795107817686609,0.00939409930716902,0,0,-0.0106409833788307,1.10523632780368
sample285,0.121017665490845,0,0,0.0960030607302883,0,0.219915891755479,0,0,0,0,0.0720807352225893,0,0.047185760713135,0.208655631441668,0.0358560976752479,0.156799605545941,0,0.00807902872296329,0.0344065227018432,0,0,0,0,0.219135147433988,0.996624358961469
sample286,0,0.00414501485132748,0.111330460028751,0.020459354396703,0.027526666235064,0.296156626681721,0,0,0,0,0.0745583823127426,0,0.134067104658728,0.000318707291826942,0.00466446602744743,0.119426118227737,0,0.0110953990834291,0,0.0519325211449453,0.0843234247172797,0.0599957543422979,0,0.16357282434992,1.01604603089753
sample287,0.268238128569725,0,0,0.0872441883887048,0,0.351834611892003,0.0204787062536961,0,0,0,0.0507896925487441,0,0.0683968141576678,0.0533949930880257,0.00765066658193572,0.0470007926890903,0.000824958967754469,0.0365312454160483,0.00761520144660484,0,0,0,0,0.360581833808549,0.940178973097603
sample288,0.0467787927705793,0,0.00161229650527532,0.0128299191874337,0,0.179194747097835,0.0189502163018067,0.0124502300524346,0,0,0.0338517919071143,0,0.0243075740577511,0.0766883136534223,0.100058429749514,0.29149727828104,0,0.0896272572098011,0.0590256588477194,0,0,0.0531274943782734,0,0.190906721119706,1.00783684373801
sample289,0,0.0962733840491556,0.0193036953305351,0,0,0.400231960314964,0,0,0,0,0.0873592512695853,0.0273330008972468,0.0220614600097852,0.118310471352891,0.0255958181541057,0.0547098451672611,0,0.000942137719587202,0.144247076500449,0,0.00363189923443415,0,0,0.0801080698396969,1.05499249038519
sample290,0.359285688051,0,0.0529500686459091,0,0.102561263784809,0.194676000454653,0,0.000689657202035042,0,0,0.0111262051475296,0.0142435984752906,0.0100255091488683,0.0660313517038928,0.0324142365398149,0.141437340445313,0,0.00325364569769733,0.0113054347031882,0,0,0,0,0.492963734535527,0.869602977328695
sample291,0,0.00858477727866875,0,0,0,0.31214884357558,0.00647574944649104,0,0,0,0.0192369807487434,0.00423200227209742,0.041230874244538,0.135367629534469,0,0.231320767456227,0,0.174823046006803,0.0629786628297932,0,0.000945767907575739,0.00265489869901324,0,0.105992681383272,1.04468745285537
sample292,0.109560648085509,0,0.00326684052342093,0.0411712110064794,0,0.145493730617636,0.00368098648023425,0.00811503801174755,0.0432946263819592,0,0.0118512597411837,0.0118849580820466,0.00991665785610417,0.0313514409512495,0.0145567192945278,0.276503962112861,0,0.162122079844311,0.0995524228255025,0,0,0.0276774181852274,0,0.186835141415136,1.00323459222005
sample293,0.0359995610857117,0,0,0.0516343017524624,0,0.230084518427521,0,0,0.0272178110345038,0,0.0219036618295247,0.0191641754696101,0.103449482504769,0.0957552638034841,0.0468387122760426,0.288995218220913,0.0341174062317897,0,0.040077561114987,0,0,0.00476232624868042,0,0.234766362642791,0.987670150230543
sample294,0,0.000192551351245325,0.0182741743470512,0,0,0.302033397458327,0,0,0,0,0.0104464264916721,0.0157767300251161,0.11125423163177,0.145079785527176,0.020218090107179,0.239960817962464,0,0.0576643467450424,0.079099448352956,0,0,0,0,0.13589442704436,1.02768735883149
sample295,0.00856181920546977,0,0.0178303224231169,0,0,0.285162178307563,0,0,0.0284575481666422,0,0.0403601330040738,0,0,0.334711623772454,0.0325054959285862,0.219376407982574,0,0.00490628090341446,0,0.0281281903061068,0,0,0,0.0732149964408841,1.08175125126515
sample296,0.0195553625159165,0,0.0295928694594903,0,0,0.275591117576517,0,0,0,0,0.0530892671687834,0,0.0518649928989672,0.0524490478462366,0.0186470582015222,0.351715766740669,0.0460482785525018,0.0203924301350205,0.0464117681118063,0,0.0346420407925694,0,0,0.0706995231568125,1.05096692586865
sample297,0,0,0.0428493779788987,0,0,0.367433381377159,0.0120011568364438,0,0,0,0.0443553881001074,0,0.142418562761203,0.0238965190655564,0.021896809096939,0.16593059514919,0.145528133131902,0.00243961020544557,0.0279263987603783,0,0.00332406753677717,0,0,0.102638526371868,1.03647478216456
sample298,0.0376179270564843,0,0.0566458596269431,0,0,0.349370368680691,0.0190064502390238,0,0,0,0,0.0340292752391163,0.0512517043830387,0.0872670708741138,0.079818362508599,0.171098823380246,0.0202774039929394,0,0.0866068737153567,0,0,0.0070098803034472,0,0.17286085429658,1.00898142137971
sample299,0.046294295906213,0,0.0146780295700171,0.0557650070303427,0,0.303748963354665,0,0,0,0,0,0.0431630737390545,0.0938482298255436,0.00426565300118761,0.0400513183440389,0.336040501298839,0.0217875831603552,0,0,0.0303738994713014,0.00177110386430593,0.00821234143413616,0,0.171139347756982,1.01606897362758
sample300,0,0.109961218424157,0,0,0.0673784950709703,0.367903119275692,0.00463475332631881,0,0,0,0.0390404675940411,0,0.034180929524984,0.0248831884625917,0.0322364485126483,0.134536575566193,0.0685888130865406,0.0227793281382103,0.0925861430672766,0,0.00129051995037593,0,0,0.154665141283601,1.01939219486024
sample301,0.169917952626525,0,0.00127957595356824,0.0602647586852105,0,0.188551838016577,0,0.0115136240887296,0.0192384808459483,0,0,0.0760972814445773,0.0496501469364436,0,0.022531450121189,0.281942543778937,0,0,0,0.119012347502294,0,0,0,0.0439366196214808,1.0719554353408
sample302,0,0.0166520335153803,0.0197088673013663,0,0,0.301642330975066,0,0,0,0,0.0093310620519159,0.0251619332313417,0.0466109158899569,0.133292290514247,0.0214840767625258,0.246149729158983,0.105827569473754,0.00787289915527779,0.0610694631574631,0,0.00519682881272143,0,0,0.0981700073108956,1.04214741890971
sample303,0.043302805738941,0,0,0.115974759648116,0,0.244864510335612,0,0,0,0,0.011698841026271,0.017307394757046,0.0150039729130541,0.124980663081686,0.0792342162661375,0.284486172911754,0.0220646327490726,0,0.04108203057231,0,0,0,0,0.152141214956937,1.02690367660167
sample304,0,0.0243293645235162,0.00394355936246884,0,0,0.269138356561011,0,0,0,0,0,0.0336608006435634,0.0244351277642945,0.187756476991005,0.0271936028899155,0.258561643823711,0.00944085011960382,0.0511747593751369,0.000533554004942575,0.00234435033262146,0,0.10748755360821,0,0.134205415006422,1.04125252057069
sample305,0,0.0129224893461855,0.0994344141936008,0.00328379419305363,0,0.197746699204779,0,0,0.0191606095991208,0,0.0513076331722181,0.0280587853699023,0.0319594645552104,0.112541913882019,0.0110959612203917,0.266644716977401,0,0,0.128424690148005,0,0,0.037418828138113,0,0.098970715178468,1.0383189662826
sample306,0.0165140005814028,0,0,0,0.000172272157194446,0.204995128563218,0.0104833695955796,0,0,0,0.0310577632344723,0,0.104796879612041,0.151027990305465,0.00948638465872623,0.281480176564336,0,0.115661877461855,0.0394953768030067,0,0.00377344104393832,0.0310553394187657,0,0.152085828021695,1.02598919679593
sample307,0,0.0223678898610511,0,0.0665938714669256,0,0.269603579788925,0,0,0,0,0,0.0143697836947356,0.16370760303049,0,0.0214141968452621,0.250376393777979,0.00591625372384519,0.0537992044807361,0.120484338424447,0,0,0.0113668849056034,0,0.0984680310517323,1.03825060775066
sample308,0,0,0.166355305205035,0,0.0120435734619152,0.289490369385758,0,0,0,0,0.0394260469132851,0.0328130422992497,0.0414746257406728,0,0,0.207782728516013,0,0.00229912800293159,0.102786428390442,0,0.0477764982420767,0.0577522538426214,0,0.24405408902582,0.983509282302705
sample309,0.218353511179591,0,0.0216871627174587,0.144431167166225,0,0.191148020199388,0,0,0,0,0,0,0.0259130809329586,0.149128719003065,0,0.00758812726313526,0.00707301236795703,0.0533478369537047,0.181329362216516,0,0,0,0,0.289777592774455,0.967272132912903
sample310,0,0.00822578941537894,0.00693083392393321,0.0645515550357236,0,0.25696555055349,0.0118529711691456,0,0,0,0,0,0.0856423652411632,0.175284767225968,0,0.233392929976488,0.0158047838015544,0.020230882812402,0.0637948214469928,0,0.0303317332720494,0.0269910161257102,0,0.211335399838572,1.00005668134261
sample311,0.133252576124886,0,0.00309662673181992,0.0794748800300298,0,0.256021949233149,0.00356257370606905,0.00671322624589842,0,0,0.0257143933717202,0,0.0365320711500452,0.264535902591351,0.054604797641491,0.120688766243833,0,0,0,0.0074720460416446,0,0.00833019088806194,0,0.237890154685207,0.9934629168202
sample312,0.00508274417640201,0,0.057373763914899,0,0.0469832189108573,0.250750347197229,0,0,0,0,0.0411187000774177,0,0.0567326093072574,0.0992251258866709,0.00694394625638571,0.321578098919472,0,0.00946442511919692,0.0457902848738832,0,0.0589567353603291,0,0,0.122887231190013,1.03227736074337
sample313,0.0629773151873768,0.0160985000825527,0,0.0567150986245932,0,0.427214862634088,0.00536992153695869,0.0138418974492217,0,0,0.0151517502871313,0.00973538812501369,0.052117157192885,0,0.131223718711812,0.133784780205672,0.0229956769239803,0.0044958453914669,0.0103393756457487,0,0.0177904094538909,0.0201483025476084,0,0.172491822155954,1.02719493800687
sample314,0,0.0117464740757005,0.038936272575589,0.00152730411997641,0,0.398276850603838,0,0,0,0,0.0086846128639751,0,0.0593509209969804,0.0224506674409714,0.0414850355273354,0.229427819212007,0.0949740053407745,0.00648560083106745,0.0861668401638194,0,0.000487596247965007,0,0,0.0880918248869005,1.04255916197299
sample315,0,0.0143504867010861,0.0249632660075204,0,0.0109285893876595,0.322824509868283,0,0,0,0,0.00474901493149842,0.0657041998772612,0,0.246691408549392,0,0.20337587527425,0,0.0472526450747067,0.0181849408799799,0,0,0.0409750634483622,0,0.0747183865279304,1.06748134452428
sample316,0.0113489977520089,0,0.0144795715283319,0,0,0.412477846764328,0,0,0,0,0.0409591781018382,0,0.0699555190109818,0.0599467387281441,0.0117169528008499,0.168695185585098,0.07012621673558,0.0473377778876741,0.0747090241366137,0,0.0182469909685514,0,0,0.133607262280338,1.0263139646054
sample317,0.0101867003532021,0.0633140785747975,0.0213604394254387,0,0,0.226529245286884,0.0201661708348844,0,0,0,0.0505582984673495,0,0.10062922395363,0,0.0262710769703192,0.277838330560688,0.10725181710513,0.0128420609298937,0.0367903853973135,0,0.0396479460622746,0.00661422607819512,0,0.188116713544574,0.99935587683088
sample318,0.0765949883146275,0,0.0263226076177421,0.103452013519679,0,0.212930990585704,0.00288086339377591,0,0.0038162505105918,0,0,0.0254357389283819,0.268384412285817,0.0721393091361116,0.00851568051848547,0.0749083337304511,0.00159583092625758,0.0103899706167517,0.112633009915623,0,0,0,0,0.171402017666721,1.01093561476201
sample319,0.00747217981078891,0.0554265875526276,0,0,0,0.153262213661064,0,0,0.0281739008850732,0,0.0677793853383829,0,0,0.495451587445651,0.0214379616984853,0.101716236679141,0,0.00981697217522995,0,0.0506104324521481,0,0.00885254230140814,0,0.0686939686375958,1.10758540265601
sample320,0.0214039739993859,0.0479180735614045,0.00899863917975962,0,0,0.448047391070436,0,0,0,0,0.0404604334566842,0.0132918744042864,0.0165610079779182,0.0496748651976276,0.0231536119866043,0.19766630409909,0.0616074963175031,0.000964903619563303,0.0424796403144411,0,0,0.0277717848152956,0,0.121873499461749,1.03700989985947
sample321,0.0428615583243965,0,0.0268548660108411,0,0,0.403203330108066,0,0,0,0,0.00838286048625003,0.018037859002572,0.0284395992034018,0.0205882178279175,0.0501766759241788,0.195250970713447,0.0841203339829851,0.00406039916128018,0.116490169619,0,0,0.00153315963566426,0,0.158968325731361,1.01498985165519
sample322,0.152326902602835,0,0.0336893083611302,0,0,0.378050866602444,0,0,0,0,0.0256289796086093,0.00141072601999031,0,0.0768029510380233,0.00761931145642582,0.114928074507949,0.0124011697626766,0.0960372903534939,0.0314407012457253,0,0.00402861981013637,0.0656350986305611,0,0.236166424866176,0.988221064430001
sample323,0.0218840222185798,0.0935280500986993,0,0.076759801418937,0,0.354081719688899,0,0,0.0493874920848211,0,0,0.0577317162704723,0.0594984442715557,0.102155219761004,0.017375233969272,0.0337513522740456,0,0.0607551986979465,0.0730917492457678,0,0,0,0,0.100217328502238,1.05178708712772
sample324,0,0.0584579876906224,0,0.0121527007229068,0.0226412743418072,0.238178201302312,0,0,0,0,0,0.0129332091230784,0.00663118740772194,0.229326652591377,0.0372566728419138,0.233590073393203,0.0684715161987376,0,0.080360524386321,0,0,0,0,0.142920824557854,1.03152498901403
sample325,0.00141076776147372,0.0134945628515136,0,0,0,0.260302463437735,0,0.0215889864198917,0.0239168946446195,0,0,0.0762342172659533,0.100822609916361,0.142693663400355,0.00178853627588431,0.133770122915736,0,0.0673124546955451,0.134926157000626,0,0,0.0217385634143057,0,0.0780486385000128,1.0474597960741
sample326,0.239829305895082,0,0.111636532429229,0,0,0.287600808506934,0,0,0,0,0.0338885948688914,0.020754963458844,0.0219564080060269,0,0,0.154534727878499,0,0.0610774632768357,0.0687211956796574,0,0,0,0,-0.0210973787388695,1.11192285776443
sample327,0,0.0873425402239094,0.00512897711450112,0,0.0260426481079449,0.35750398648846,0,0,0,0,0.0354128985675018,0,0.055941270190714,0.0380389804817827,0.0361085984861769,0.274954151158232,0.00671641432082792,0.0423539893068198,0,0.00469505538470181,0.0297604901684279,0,0,0.121273112022446,1.03471550728115
sample328,0.0220279373156961,0.00917694930044547,0,0.0771782111064964,0,0.234425960551762,0,0,0,0,0.0641401500957996,0,0.0659509503991255,0.191964332633627,0.0278086163610479,0.21961908966653,0.00908917614365966,0.0260341444151809,0.0486510794208236,0,0,0.00393340258980533,0,0.152923688910702,1.02447484526123
sample329,0.132285162894104,0.0546711784425617,0,0,0.0529047387372445,0.263994254653137,0.0251876378852824,0,0,0,0.0532450323068707,0,0.112257714105172,0,0.0162902580845659,0.247291702457468,0,0.0133851332490884,0.0284871871845056,0,0,0,0,0.253166593266322,0.979076357370327
sample330,0.069293900730357,0,0.0818671449691953,0,0,0.413478659406961,0.000693749182084052,0,0,0,0.0404396387912853,0,0.0470464207091192,0.00258052190982787,0.0320569125253123,0.26551669109077,0.021276625749585,0,0.00610210900014619,0.0196476259353566,0,0,0,0.223105513382965,0.994758019618332
sample331,0.236263468544155,0,0,0.0345894602755165,0,0.262276655066917,0,0.00572012861445638,0,0,0.0327513926620415,0,0.0213214496247973,0.192817863616914,0.0120570707127005,0.142317771106756,0,0.0328682610355629,0.0270164787401837,0,0,0,0,0.24175809405774,0.989958874823531
sample332,0.0337976586385159,0,0.00459408413939896,0.0334668393616426,0,0.272709390702721,0.0198473157019441,0.00239480154405612,0,0,0.0281341742437683,0,0.00842287419974893,0.13488189628703,0.112156816760992,0.290279231014846,0.00222756687531649,0,0.0492041212744697,0,0,0.00788322925554915,0,0.112141945464318,1.04430231830185
sample333,0.0484128446446157,0,0,0.0165987843397911,0,0.141586560011095,0,0.00643687752947366,0.079595193106847,0,0,0.0419797098688167,0.058846295690079,0.221945260364169,0.0265401015901002,0.223753636165861,0,0,0.0965251739231647,0,0.0186966313902238,0.0190829313757634,0,0.0411498535676403,1.06918033773968
sample334,0.138081888602324,0,0.0427944279355298,0.0126391235321003,0,0.323366226371728,0,0,0,0,0.0356303464173862,0,0.0701084224285757,0,0.00432826916066294,0.262501989438814,0.000942542222042876,0.0463741462762625,0.0632326176145733,0,0,0,0,0.283133571285678,0.965741968234063
sample335,0.0315898440736968,0,0.027051488856791,0,0,0.27808887144587,0,0,0,0,0,0.0325617419435142,0,0.213006869671081,0.00738565000607393,0.244373046904801,0.00994706971960851,0.0310218019176587,0.0526123756962678,0,0,0.0723612397646367,0,0.114188417730991,1.044103972356
sample336,0.00446248634615554,0,0,0.0248007559475919,0,0.294832729885166,0,0.0161737435700947,0.00399343025624203,0,0.00757958151025111,0.0273058751677664,0.077248410180157,0.202910038724434,0,0.216724725364139,0,0.0585059770234373,0.0315908157406633,0,0.00559229140217003,0.0282791388817323,0,0.102985188408192,1.05004599328721
sample337,0.0918988369791875,0,0.0263925037211097,0.0654758670816712,0,0.175453870562245,0,0,0,0,0.00222108586144856,0.0112966324374302,0.035242069369828,0.14481524562959,0.0236767156030992,0.296066195968636,0.0281157524519405,0,0.0993452243338134,0,0,0,0,0.120710330138101,1.033228330104
sample338,0.24252605128098,0,0,0.0480982597284585,0,0.225939340846904,0,0.0394774480500607,0.00134181332515862,0,0,0.012542598594827,0.0117064702921794,0.202633487674221,0.049715385313839,0.16331541357026,0.000273849026627709,0,0,0.00242988229648416,0,0,0,0.307385654098973,0.962661552477166
sample339,0.083874503219223,0,0.0190870135351965,0,0.0148003377722637,0.280597639944169,0.000959602226075281,0,0,0,0.0435168615358941,0,0.0651988574226661,0.0555915971185794,0.0400824891214947,0.239537396113302,0.0832174621205571,0.0534072661003541,0.0169777960863401,0,0,0.00315117768388451,0,0.164273223543854,1.01183625968265
sample340,0.0301847810489291,0,0.0281928637750824,0,0,0.242386232380876,0.0318497248115955,0,0,0,0.0342154121543767,0,0.162162044624729,0.152688708597439,0.0206580420795563,0.201895095864032,0.00430463090924024,0.0031516562690198,0.0330123548868317,0,0.0552984525982927,0,0,0.118749672128633,1.0314901592823
sample341,0.098110542001877,0,0.0204387935028811,0,0,0.378904226658701,0.0010873826746319,0,0,0,0.0542705045948129,0,0.0524009501821246,0,0.0633918718643317,0.2028531018725,0.047717662181019,0,0.0808249644671209,0,0,0,0,0.190438091515953,1.00283081323086
sample342,0.0726031715537729,0.136363347129322,0.119685862570672,0,0,0.314667382310034,0,0.0268887382450873,0,0,0.0373307858496711,0.00675599394607495,0.0207380382409014,0,0.00176368520567442,0.223198989906593,0,0.00392064541424758,0.0360833596279481,0,0,0,0,0.421576797236051,0.907208774009355
sample343,0.0265777672765395,0,0.0100774048217722,0.0319905950679361,0,0.102168081817362,0,0.026323167877731,0.00931667254557282,0,0,0.055542470090771,0.0275736462734006,0.24649062677471,0.0693522699905461,0.313759526049132,0.0199836836124663,0.00198372233903169,0.0543689219903834,0,0,0.00449144347264568,0,0.0833396367360338,1.06744311235232
sample344,0.0362286361230896,0,0.0149025621791531,0.0843157313885397,0,0.30258286526466,0,0,0.019323181946223,0,0.0559679980954474,0.00397150721077941,0.021706377425677,0.117822203298733,0.0582433089948719,0.11145800209349,0.0385906041006983,0,0.0580177375950071,0,0,0.0768692842836308,0,0.0729608569081165,1.0548200971227
sample345,0.0462545089351053,0,0.034982089811203,0,0.0467360886311305,0.303797124328908,0.0141037475448715,0,0,0,0.0363311532173308,0,0.0243707996100143,0.0896529765784823,0.0168462354553273,0.290218715524893,0.0208873136886517,0.0162933023371001,0.046834621225779,0,0.00534425463379163,0.00734706847741194,0,0.0519961463296877,1.05951675070513
sample346,0,0.0360756080536828,0,0.0347295233647765,0,0.189163502533763,0,0,0.0115849374883117,0,0.00156856622153577,0.0155809416443252,0.106141997896209,0.15896805888082,0.00221361487116274,0.304475593952079,0.0522420986142707,0.0296994504041691,0.0575561060748947,0,0,0,0,0.15305599947039,1.0259313056608
